Origin City,Destination City,Distance,Avg Speed,Sea Level Difference
atlantaga,lewistonme,1205.61,65.85,-739
atlantaga,bangorme,1303.56,66.31,-888
atlantaga,augustame,1230.06,66.03,-931
atlantaga,watervilleme,1248.93,65.96,-830
atlantaga,raleighnc,405.3,66.41,-784
atlantaga,charlottenc,244.82,64.7,-506
atlantaga,ashevillenc,197.93,58.86,1066
atlantaga,wilmingtonnc,418.7,68.56,-976
atlantaga,greensboronc,331.6,66.59,-271
atlantaga,durhamnc,382.38,66.87,-787
atlantaga,alexandriava,633.63,67.65,-866
atlantaga,hamptonva,576.27,65.35,-1106
atlantaga,fredericksburgva,588.05,67.61,-928
atlantaga,richmondva,530.4,67.9,-846
atlantaga,virginiabeachva,581.17,65.27,-1059
atlantaga,williamsburgva,556.88,65.29,-1020
atlantaga,frankfortky,407.05,67.75,-403
atlantaga,cynthianaky,412.42,67.38,-343
atlantaga,lexingtonky,382.39,66.78,-15
atlantaga,lawrenceburgky,394.38,64.78,-293
atlantaga,louisvilleky,421.24,67.14,-533
atlantaga,lagrangeky,443.68,67.34,-307
atlantaga,cincinnatioh,460.7,68.2,-579
atlantaga,columbusoh,567.58,68.26,-270
atlantaga,toledooh,661.84,68.53,-476
atlantaga,akronoh,692.23,68.24,-105
atlantaga,daytonoh,513.93,67.99,-247
atlantaga,clevelandoh,709.62,68.29,-458
atlantaga,manchesternh,1114.62,65.76,-774
atlantaga,concordnh,1127.03,65.74,-726
atlantaga,nashuanh,1095.41,65.66,-912
atlantaga,rochesternh,1143.96,65.65,-866
atlantaga,portsmouthnh,1125.27,65.7,-1052
atlantaga,keenenh,1080.77,65.27,-574
atlantaga,southbendin,676.15,66.22,-347
atlantaga,fortwaynein,638.78,65.73,-273
atlantaga,indianapolisin,534.18,67.5,-260
atlantaga,lafayettein,597.32,67.15,-412
atlantaga,bloomingtonin,515.29,67.36,-281
atlantaga,evansvillein,398.93,67.27,-718
atlantaga,pittsburghpa,684.54,65.52,-285
atlantaga,philadelphiapa,778.58,66.46,-1059
atlantaga,scrantonpa,831.86,66.88,-283
atlantaga,eriepa,806.32,68.4,-364
atlantaga,allentownpa,793.72,66.5,-764
atlantaga,statecollegepa,757.37,64.74,3
atlantaga,columbiasc,213.99,68.41,-800
atlantaga,greenvillesc,145.4,64.51,-142
atlantaga,sumtersc,268.35,66.25,-846
atlantaga,myrtlebeachsc,361.85,64.52,-993
atlantaga,spartanburgsc,175.85,64.79,-346
atlantaga,clemsonsc,124.33,61.52,-239
atlantaga,wilmingtonde,747.35,66.56,-1060
atlantaga,newarkde,735.24,66.23,-930
atlantaga,middletownde,735.68,66.89,-1033
atlantaga,doverde,733.22,66.08,-981
atlantaga,milfordde,735.7,65.85,-1062
atlantaga,frankfordde,709.22,62.92,-1050
atlantaga,washingtondcwa,638.19,66.81,-981
atlantaga,baltimoremd,683.92,66.7,-975
atlantaga,annapoliswa,2676.64,68.6,-1060
atlantaga,oceancitymd,2754.55,68.61,-1107
atlantaga,fredericksonwa,2656.64,68.66,-722
atlantaga,towsonmd,694.99,66.43,-737
atlantaga,rockvillemd,649.8,67.45,-611
atlantaga,silverspringmd,652.42,66.94,-810
atlantaga,oceancitymd,703.71,62.32,-1107
atlantaga,baltimoremd,683.92,66.7,-975
atlantaga,hagerstownmd,642.44,67.17,-541
atlantaga,westerlyri,1005.55,65.39,-1299
atlantaga,woonsocketri,1058.99,65.33,-870
atlantaga,warwickri,1037.42,65.29,-1060
atlantaga,newportri,1043.59,64.86,-1089
atlantaga,northkingstownri,1032.89,65.08,-1060
atlantaga,providenceri,1044.48,65.51,-1024
atlantaga,anstedwv,473.92,64.75,288
atlantaga,martinsburgswv,622.53,67.06,-555
atlantaga,summersvillewv,490.27,65.4,784
atlantaga,viennawv,582.39,65.07,-328
atlantaga,bluefieldwv,408.06,65.72,1959
atlantaga,charlestonwv,501.66,65.65,-174
atlantaga,athensga,72.07,56.49,-329
atlantaga,columbusga,107.19,66.58,-561
atlantaga,maconga,83.86,64.85,-674
atlantaga,augustaga,145.04,65.86,-666
atlantaga,savannahga,248.34,68.33,-1045
atlantaga,atlanticcitynj,829.67,66.42,-1060
atlantaga,camdennj,779.13,66.61,-1060
atlantaga,newbrunswicknj,835.37,66.7,-1040
atlantaga,elizabethnj,850.38,66.63,-1061
atlantaga,trentonnj,807.85,66.45,-1059
atlantaga,newarknj,856.06,66.54,-979
atlantaga,bridgeportct,925.64,65.54,-1054
atlantaga,danburyct,929.55,65.85,-549
atlantaga,stamfordct,903.71,65.62,-953
atlantaga,hartfordct,978.47,65.64,-1041
atlantaga,newhavenct,944.08,65.26,-1025
atlantaga,waterburyct,956.44,65.85,-591
atlanticcitynj,detroitmi,645.71,66.15,602
atlanticcitynj,annarbormi,643.99,65.71,844
atlanticcitynj,grandrapidsmi,776.61,67.08,658
atlanticcitynj,cadillacmi,835.64,67.05,1269
atlanticcitynj,traversecitymi,883.6,66.54,609
atlanticcitynj,owossomi,712.79,66.05,726
atlanticcitynj,burlingtonvt,411.16,59.49,169
atlanticcitynj,winooskivt,414.19,59.96,224
atlanticcitynj,stalbanscityvt,438.62,60.24,375
atlanticcitynj,barrevt,436.21,63.24,822
atlanticcitynj,montpeliervt,438.19,63.62,621
atlanticcitynj,rutlandvt,352.84,60.59,541
atlanticcitynj,keywestfl,1401.11,66.2,-28
atlanticcitynj,miamifl,1249.31,68.74,74
atlanticcitynj,fortlauderdalefl,1224.41,68.86,-48
atlanticcitynj,orlandofl,1039.07,68.25,21
atlanticcitynj,tampafl,1093.94,67.41,14
atlanticcitynj,jacksonvillefl,897.48,68.09,134
atlanticcitynj,pepperellma,337.31,60.44,274
atlanticcitynj,fitchburgma,326.29,61.31,558
atlanticcitynj,leominsterma,322.3,61.57,437
atlanticcitynj,amherstma,290.01,60.07,136
atlanticcitynj,chicopeema,269.25,61.19,175
atlanticcitynj,westspringfieldma,266.97,60.83,140
atlanticcitynj,rochesterny,401.4,64.46,407
atlanticcitynj,syracuseny,315.34,63.67,438
atlanticcitynj,cooperstownny,323.68,62.11,1251
atlanticcitynj,buffalony,436.06,61.49,649
atlanticcitynj,newyorkcityny,125.8,59.39,102
atlanticcitynj,troyny,269.84,64.6,108
atlanticcitynj,portlandme,437.35,63.39,15
atlanticcitynj,brunswickme,461.95,63.46,65
atlanticcitynj,lewistonme,467.08,63.43,321
atlanticcitynj,bangorme,565.02,64.84,172
atlanticcitynj,augustame,491.53,63.97,129
atlanticcitynj,watervilleme,510.39,63.89,230
atlanticcitynj,raleighnc,469.47,64.93,276
atlanticcitynj,charlottenc,591.74,65.75,554
atlanticcitynj,ashevillenc,661.64,66.08,2126
atlanticcitynj,wilmingtonnc,555.87,65.34,84
atlanticcitynj,greensboronc,501.07,64.76,789
atlanticcitynj,durhamnc,449.75,64.26,273
atlanticcitynj,alexandriava,198.15,60.06,194
atlanticcitynj,hamptonva,370.45,63.9,-46
atlanticcitynj,fredericksburgva,244.81,60.28,132
atlanticcitynj,richmondva,300.38,62.49,214
atlanticcitynj,virginiabeachva,236.63,39.62,1
atlanticcitynj,williamsburgva,344.82,63.17,40
atlanticcitynj,frankfortky,713.19,66.51,657
atlanticcitynj,cynthianaky,692.76,65.41,717
atlanticcitynj,lexingtonky,690.9,66.02,1045
atlanticcitynj,lawrenceburgky,722.7,66.73,767
atlanticcitynj,louisvilleky,734.28,65.57,527
atlanticcitynj,lagrangeky,709.99,65.64,753
atlanticcitynj,cincinnatioh,634.42,65.3,481
atlanticcitynj,columbusoh,530.49,64.76,790
atlanticcitynj,toledooh,591.22,66.34,584
atlanticcitynj,akronoh,469.77,64.93,955
atlanticcitynj,daytonoh,601.28,65.05,813
atlanticcitynj,clevelandoh,492.83,64.82,602
atlanticcitynj,manchesternh,376.08,62.64,286
atlanticcitynj,concordnh,388.5,62.67,334
atlanticcitynj,nashuanh,356.88,62.2,148
atlanticcitynj,rochesternh,405.43,62.55,194
atlanticcitynj,portsmouthnh,386.73,62.56,8
atlanticcitynj,keenenh,342.24,60.96,486
atlanticcitynj,southbendin,732.82,66.32,713
atlanticcitynj,fortwaynein,680.6,65.75,787
atlanticcitynj,indianapolisin,705,65.37,800
atlanticcitynj,lafayettein,765.57,65.42,648
atlanticcitynj,bloomingtonin,754.77,64.9,779
atlanticcitynj,evansvillein,855.44,66.02,342
atlanticcitynj,pittsburghpa,366.57,63.95,775
atlanticcitynj,philadelphiapa,61.77,55.76,1
atlanticcitynj,scrantonpa,186.2,61.32,777
atlanticcitynj,eriepa,462.83,63.49,696
atlanticcitynj,allentownpa,124.8,57.39,296
atlanticcitynj,statecollegepa,253.53,61.18,1063
atlanticcitynj,columbiasc,670.4,66.17,260
atlanticcitynj,greenvillesc,688.22,66,918
atlanticcitynj,sumtersc,634.57,66.12,214
atlanticcitynj,myrtlebeachsc,623.67,63.96,67
atlanticcitynj,spartanburgsc,660.37,65.37,714
atlanticcitynj,clemsonsc,718.89,64.98,821
atlanticcitynj,wilmingtonde,85.45,57.96,0
atlanticcitynj,newarkde,96,57.67,130
atlanticcitynj,middletownde,109.92,60.26,27
atlanticcitynj,doverde,133.4,61.8,79
atlanticcitynj,milfordde,151.27,62.33,-2
atlanticcitynj,frankfordde,90.59,28.48,10
atlanticcitynj,washingtondcwa,190.69,58.29,79
atlanticcitynj,baltimoremd,152.17,59.18,85
atlanticcitynj,annapoliswa,2923.1,68.48,0
atlanticcitynj,oceancitymd,2993.42,68.17,-47
atlanticcitynj,fredericksonwa,2903.1,68.54,338
atlanticcitynj,towsonmd,151.86,61.54,323
atlanticcitynj,rockvillemd,192.53,60.8,449
atlanticcitynj,silverspringmd,186.63,61.59,250
atlanticcitynj,oceancitymd,99.81,28.07,-47
atlanticcitynj,baltimoremd,152.17,59.18,85
atlanticcitynj,hagerstownmd,227.35,63,519
atlanticcitynj,westerlyri,267.02,60.22,-239
atlanticcitynj,woonsocketri,320.45,60.87,190
atlanticcitynj,warwickri,298.89,60.46,0
atlanticcitynj,newportri,305.05,59.29,-29
atlanticcitynj,northkingstownri,294.36,59.75,0
atlanticcitynj,providenceri,305.94,61.19,36
atlanticcitynj,anstedwv,507.86,65.53,1348
atlanticcitynj,martinsburgswv,247.92,63.77,505
atlanticcitynj,summersvillewv,485.83,65.89,1844
atlanticcitynj,viennawv,474.34,64.19,732
atlanticcitynj,bluefieldwv,528.25,65.47,3019
atlanticcitynj,charlestonwv,517.55,66.57,886
atlanticcitynj,athensga,782.04,65.25,731
atlanticcitynj,columbusga,937.73,66.52,499
atlanticcitynj,maconga,861.88,65.79,386
atlanticcitynj,augustaga,740.99,66.52,394
atlanticcitynj,savannahga,766.75,66.84,15
atlanticcitynj,atlantaga,830.89,66.24,1060
atlanticcitynj,camdennj,57.77,59.18,0
atlanticcitynj,newbrunswicknj,110.11,61.32,20
atlanticcitynj,elizabethnj,111.84,61.56,-1
atlanticcitynj,trentonnj,91.04,60.23,1
atlanticcitynj,newarknj,117.53,61.21,81
atlanticcitynj,bridgeportct,187.11,58.86,6
atlanticcitynj,danburyct,191.02,60.23,511
atlanticcitynj,stamfordct,165.17,58.41,107
atlanticcitynj,hartfordct,239.94,60.58,19
atlanticcitynj,newhavenct,205.55,58.36,35
atlanticcitynj,waterburyct,217.91,60.87,469
camdennj,detroitmi,588.08,66.34,602
camdennj,annarbormi,586.36,65.85,844
camdennj,grandrapidsmi,718.99,67.31,658
camdennj,cadillacmi,778.02,67.26,1269
camdennj,traversecitymi,825.98,66.7,609
camdennj,owossomi,655.17,66.21,726
camdennj,burlingtonvt,382.74,58.84,169
camdennj,winooskivt,385.77,59.34,224
camdennj,stalbanscityvt,410.2,59.67,375
camdennj,barrevt,406.71,63.03,822
camdennj,montpeliervt,408.68,63.44,621
camdennj,rutlandvt,324.43,59.89,541
camdennj,keywestfl,1350.46,66.37,-28
camdennj,miamifl,1198.66,69.05,74
camdennj,fortlauderdalefl,1173.75,69.18,-48
camdennj,orlandofl,988.42,68.6,21
camdennj,tampafl,1043.28,67.69,14
camdennj,jacksonvillefl,846.83,68.49,134
camdennj,pepperellma,307.81,59.94,274
camdennj,fitchburgma,296.78,60.86,558
camdennj,leominsterma,292.79,61.13,437
camdennj,amherstma,260.51,59.45,136
